city,site_id,road
縣市名稱,行政區域名稱,路名 
新北市,新北市板橋區,三民路
新北市,新北市板橋區,中山路
新北市,新北市板橋區,中正路
新北市,新北市板橋區,中興路
新北市,新北市板橋區,互助街
新北市,新北市板橋區,五權街
新北市,新北市板橋區,仁化街
新北市,新北市板橋區,仁愛路
新北市,新北市板橋區,介壽街
新北市,新北市板橋區,信義路
新北市,新北市板橋區,倉後街
新北市,新北市板橋區,僑中一街
新北市,新北市板橋區,僑中三街
新北市,新北市板橋區,僑中二街
新北市,新北市板橋區,光復街
新北市,新北市板橋區,光明街
新北市,新北市板橋區,光正街
新北市,新北市板橋區,光武街
新北市,新北市板橋區,光環路
新北市,新北市板橋區,光華街
新北市,新北市板橋區,公園街
新北市,新北市板橋區,公館街
新北市,新北市板橋區,北門街
新北市,新北市板橋區,區運路
新北市,新北市板橋區,南興路
新北市,新北市板橋區,南門街
新北市,新北市板橋區,南雅南路
新北市,新北市板橋區,南雅東路
新北市,新北市板橋區,南雅西路
新北市,新北市板橋區,博愛街
新北市,新北市板橋區,合安一路
新北市,新北市板橋區,合宜一路
新北市,新北市板橋區,合宜路
新北市,新北市板橋區,吳鳳路
新北市,新北市板橋區,和平路
新北市,新北市板橋區,四川路
新北市,新北市板橋區,四維路
新北市,新北市板橋區,國光路
新北市,新北市板橋區,國慶路
新北市,新北市板橋區,國泰街
新北市,新北市板橋區,大仁街
新北市,新北市板橋區,大勇街
新北市,新北市板橋區,大同街
新北市,新北市板橋區,大明街
新北市,新北市板橋區,大智街
新北市,新北市板橋區,大東街
新北市,新北市板橋區,大漢街
新北市,新北市板橋區,大華街
新北市,新北市板橋區,大觀路
新北市,新北市板橋區,大豐街
新北市,新北市板橋區,太和街
新北市,新北市板橋區,存德街
新北市,新北市板橋區,宏國路
新北市,新北市板橋區,宮口街
新北市,新北市板橋區,富山街
新北市,新北市板橋區,實踐路
新北市,新北市板橋區,干城路
新北市,新北市板橋區,幸福路
新北市,新北市板橋區,府中路
新北市,新北市板橋區,府後街
新北市,新北市板橋區,廣和街
新北市,新北市板橋區,廣權路
新北市,新北市板橋區,建國街
新北市,新北市板橋區,後埔街
新北市,新北市板橋區,後菜園街
新北市,新北市板橋區,復興街
新北市,新北市板橋區,德興街
新北市,新北市板橋區,忠孝路
新北市,新北市板橋區,懷仁街
新北市,新北市板橋區,懷德街
新北市,新北市板橋區,成功路
新北市,新北市板橋區,成都街
新北市,新北市板橋區,文化路
新北市,新北市板橋區,文德路
新北市,新北市板橋區,文新路
新北市,新北市板橋區,文昌街
新北市,新北市板橋區,文聖街
新北市,新北市板橋區,文華街
新北市,新北市板橋區,新崑路
新北市,新北市板橋區,新府路
新北市,新北市板橋區,新月一街
新北市,新北市板橋區,新月三街
新北市,新北市板橋區,新月二街
新北市,新北市板橋區,新民街
新北市,新北市板橋區,新海路
新北市,新北市板橋區,新生街
新北市,新北市板橋區,新站路
新北市,新北市板橋區,新興路
新北市,新北市板橋區,明德街
新北市,新北市板橋區,景福路
新北市,新北市板橋區,智樂路
新北市,新北市板橋區,東興街
新北市,新北市板橋區,東門街
新北市,新北市板橋區,松柏街
新北市,新北市板橋區,松江街
新北市,新北市板橋區,板城路
新北市,新北市板橋區,板新路
新北市,新北市板橋區,板林路
新北市,新北市板橋區,林園街
新北市,新北市板橋區,林森街
新北市,新北市板橋區,校前街
新北市,新北市板橋區,樂群路
新北市,新北市板橋區,正義街
新北市,新北市板橋區,民享街
新北市,新北市板橋區,民安街
新北市,新北市板橋區,民族路
新北市,新北市板橋區,民有街
新北市,新北市板橋區,民權路
新北市,新北市板橋區,民治街
新北市,新北市板橋區,民生路
新北市,新北市板橋區,永翠路
新北市,新北市板橋區,永豐街
新北市,新北市板橋區,江寧路
新北市,新北市板橋區,沙崙街
新北市,新北市板橋區,海山路
新北市,新北市板橋區,溪北路
新北市,新北市板橋區,溪城路
新北市,新北市板橋區,溪崑一街
新北市,新北市板橋區,溪崑二街
新北市,新北市板橋區,溪頭街
新北市,新北市板橋區,滿平二街
新北市,新北市板橋區,滿平街
新北市,新北市板橋區,漢生東路
新北市,新北市板橋區,漢生西路
新北市,新北市板橋區,瑞安街
新北市,新北市板橋區,環河西路
新北市,新北市板橋區,環漢路
新北市,新北市板橋區,田單街
新北市,新北市板橋區,福德街
新北市,新北市板橋區,稚暉街
新北市,新北市板橋區,站前路
新北市,新北市板橋區,篤行路
新北市,新北市板橋區,綠堤街
新北市,新北市板橋區,縣民大道
新北市,新北市板橋區,翠華街
新北市,新北市板橋區,自強新村
新北市,新北市板橋區,自由路
新北市,新北市板橋區,英士路
新北市,新北市板橋區,茶館街
新北市,新北市板橋區,莊崑路
新北市,新北市板橋區,莊敬路
新北市,新北市板橋區,莒光路
新北市,新北市板橋區,華東街
新北市,新北市板橋區,華江一路
新北市,新北市板橋區,華江七路
新北市,新北市板橋區,華江三路
新北市,新北市板橋區,華江九路
新北市,新北市板橋區,華江五路
新北市,新北市板橋區,華江八路
新北市,新北市板橋區,華福街
新北市,新北市板橋區,華興街
新北市,新北市板橋區,萬安街
新北市,新北市板橋區,萬板路
新北市,新北市板橋區,藝文二街
新北市,新北市板橋區,藝文街
新北市,新北市板橋區,裕民街
新北市,新北市板橋區,西門街
新北市,新北市板橋區,觀光街
新北市,新北市板橋區,貴興路
新北市,新北市板橋區,遠東路
新北市,新北市板橋區,重慶路
新北市,新北市板橋區,金華街
新北市,新北市板橋區,金門街
新北市,新北市板橋區,銘傳街
新北市,新北市板橋區,長壽街
新北市,新北市板橋區,長安街
新北市,新北市板橋區,長江路
新北市,新北市板橋區,陽明街
新北市,新北市板橋區,雙十路
新北市,新北市板橋區,雨農路
新北市,新北市板橋區,館前東路
新北市,新北市板橋區,館前西路
新北市,新北市板橋區,香社一路
新北市,新北市板橋區,高爾富路
新北市,新北市板橋區,龍泉街
新北市,新北市板橋區,龍興街
新北市,新北市三重區,三信路
新北市,新北市三重區,三光街
新北市,新北市三重區,三和路
新北市,新北市三重區,三寧街
新北市,新北市三重區,三張街
新北市,新北市三重區,三德街
新北市,新北市三重區,三民街
新北市,新北市三重區,三賢街
新北市,新北市三重區,三陽路
新北市,新北市三重區,下竹圍街
新北市,新北市三重區,中央北路
新北市,新北市三重區,中央南路
新北市,新北市三重區,中寮街
新北市,新北市三重區,中正北路
新北市,新北市三重區,中正南路
新北市,新北市三重區,中興北街
新北市,新北市三重區,中興南街
新北市,新北市三重區,中華路
新北市,新北市三重區,五福街
新北市,新北市三重區,五華街
新北市,新北市三重區,五谷王北街
新北市,新北市三重區,五谷王南街
新北市,新北市三重區,仁信街
新北市,新北市三重區,仁勇街
新北市,新北市三重區,仁化街
新北市,新北市三重區,仁厚街
新北市,新北市三重區,仁和街
新北市,新北市三重區,仁壽街
新北市,新北市三重區,仁孝街
新北市,新北市三重區,仁安街
新北市,新北市三重區,仁忠街
新北市,新北市三重區,仁愛街
新北市,新北市三重區,仁慈街
新北市,新北市三重區,仁政街
新北市,新北市三重區,仁昌街
新北市,新北市三重區,仁福街
新北市,新北市三重區,仁美街
新北市,新北市三重區,仁義街
新北市,新北市三重區,仁興街
新北市,新北市三重區,仁華街
新北市,新北市三重區,仁賢街
新北市,新北市三重區,介壽路
新北市,新北市三重區,信義街
新北市,新北市三重區,信義西街
新北市,新北市三重區,信賢街
新北市,新北市三重區,元信一街
新北市,新北市三重區,元信三街
新北市,新北市三重區,元信二街
新北市,新北市三重區,元富一街
新北市,新北市三重區,光復路
新北市,新北市三重區,光明路
新北市,新北市三重區,光興街
新北市,新北市三重區,光華路
新北市,新北市三重區,光陽街
新北市,新北市三重區,公園街
新北市,新北市三重區,六張街
新北市,新北市三重區,分子尾街
新北市,新北市三重區,力行路
新北市,新北市三重區,吉祥街
新北市,新北市三重區,同安東街
新北市,新北市三重區,同安街
新北市,新北市三重區,名源街
新北市,新北市三重區,和平街
新北市,新北市三重區,國道路
新北市,新北市三重區,國隆路
新北市,新北市三重區,大仁街
新北市,新北市三重區,大勇街
新北市,新北市三重區,大同北路
新北市,新北市三重區,大同南路
新北市,新北市三重區,大智街
新北市,新北市三重區,大有街
新北市,新北市三重區,大榮街
新北市,新北市三重區,如意街
新北市,新北市三重區,安和路
新北市,新北市三重區,安慶街
新北市,新北市三重區,安樂街
新北市,新北市三重區,安興街
新北市,新北市三重區,富福街
新北市,新北市三重區,富華街
新北市,新北市三重區,富貴街
新北市,新北市三重區,平安街
新北市,新北市三重區,後埔街
新北市,新北市三重區,後竹圍街
新北市,新北市三重區,忠孝路
新北市,新北市三重區,慈愛街
新北市,新北市三重區,成功一街
新北市,新北市三重區,成功二街
新北市,新北市三重區,成功路
新北市,新北市三重區,捷運路
新北市,新北市三重區,文化北路
新北市,新北市三重區,文化南路
新北市,新北市三重區,新北大道
新北市,新北市三重區,新生街
新北市,新北市三重區,新興路
新北市,新北市三重區,昌隆街
新北市,新北市三重區,明德街
新北市,新北市三重區,明志街
新北市,新北市三重區,朝陽街
新北市,新北市三重區,正德街
新北市,新北市三重區,正義北路
新北市,新北市三重區,正義南路
新北市,新北市三重區,民族街
新北市,新北市三重區,民生東街
新北市,新北市三重區,民生街
新北市,新北市三重區,永安北路
新北市,新北市三重區,永德街
新北市,新北市三重區,永春街
新北市,新北市三重區,永福街
新北市,新北市三重區,河邊北街
新北市,新北市三重區,泉州街
新北市,新北市三重區,洛陽街
新北市,新北市三重區,溪尾街
新北市,新北市三重區,環河北路
新北市,新北市三重區,環河南路
新北市,新北市三重區,環漢路
新北市,新北市三重區,疏洪十六路
新北市,新北市三重區,疏洪東路
新北市,新北市三重區,疏洪西路
新北市,新北市三重區,碧華街
新北市,新北市三重區,神農街
新北市,新北市三重區,福和街
新北市,新北市三重區,福德北路
新北市,新北市三重區,福德南路
新北市,新北市三重區,福祉街
新北市,新北市三重區,福華街
新北市,新北市三重區,福裕街
新北市,新北市三重區,福隆路
新北市,新北市三重區,秀江街
新北市,新北市三重區,穀保街
新北市,新北市三重區,竹圍仔街
新北市,新北市三重區,聯華街
新北市,新北市三重區,自強路
新北市,新北市三重區,自由街
新北市,新北市三重區,興德路
新北市,新北市三重區,興華街
新北市,新北市三重區,萬全街
新北市,新北市三重區,萬壽街
新北市,新北市三重區,貴陽街
新北市,新北市三重區,車路頭街
新北市,新北市三重區,通華街
新北市,新北市三重區,進安街
新北市,新北市三重區,過圳街
新北市,新北市三重區,重光街
新北市,新北市三重區,重化街
新北市,新北市三重區,重安街
新北市,新北市三重區,重新路
新北市,新北市三重區,重陽路
新北市,新北市三重區,金華街
新北市,新北市三重區,錦通街
新北市,新北市三重區,長元街
新北市,新北市三重區,長元西街
新北市,新北市三重區,長壽街
新北市,新北市三重區,長壽西街
新北市,新北市三重區,長安街
新北市,新北市三重區,長春街
新北市,新北市三重區,長榮路
新北市,新北市三重區,長樂街
新北市,新北市三重區,長生街
新北市,新北市三重區,長興街
新北市,新北市三重區,開元街
新北市,新北市三重區,集仁街
新北市,新北市三重區,集勇街
新北市,新北市三重區,集成路
新北市,新北市三重區,集智街
新北市,新北市三重區,集美街
新北市,新北市三重區,集英路
新北市,新北市三重區,集賢路
新北市,新北市三重區,雙園街
新北市,新北市三重區,電信街
新北市,新北市三重區,頂崁街
新北市,新北市三重區,頂文路
新北市,新北市三重區,龍濱路
新北市,新北市三重區,龍門路
新北市,新北市中和區,中原三街
新北市,新北市中和區,中原二街
新北市,新北市中和區,中原五街
新北市,新北市中和區,中原六街
新北市,新北市中和區,中原東街
新北市,新北市中和區,中原街
新北市,新北市中和區,中和路
新北市,新北市中和區,中安街
新北市,新北市中和區,中山路
新北市,新北市中和區,中板路
新北市,新北市中和區,中正路
新北市,新北市中和區,中興街
新北市,新北市中和區,仁愛街
新北市,新北市中和區,保健路
新北市,新北市中和區,保平路
新北市,新北市中和區,信義街
新北市,新北市中和區,光中路
新北市,新北市中和區,光環路
新北市,新北市中和區,光華街
新北市,新北市中和區,勝利路
新北市,新北市中和區,南山路
新北市,新北市中和區,南工路
新北市,新北市中和區,南華路
新北市,新北市中和區,台新街
新北市,新北市中和區,和城路
新北市,新北市中和區,和平街
新北市,新北市中和區,和平路
新北市,新北市中和區,員山路
新北市,新北市中和區,四維街
新北市,新北市中和區,國光街
新北市,新北市中和區,圓通路
新北市,新北市中和區,壽德街
新北市,新北市中和區,大仁街
新北市,新北市中和區,大勇街
新北市,新北市中和區,大智街
新北市,新北市中和區,安和路
新北市,新北市中和區,安平路
新北市,新北市中和區,安樂路
新北市,新北市中和區,安邦街
新北市,新北市中和區,宜安路
新北市,新北市中和區,工專路
新北市,新北市中和區,廟美街
新北市,新北市中和區,廣福路
新北市,新北市中和區,建一路
新北市,新北市中和區,建三路
新北市,新北市中和區,建二路
新北市,新北市中和區,建八路
新北市,新北市中和區,建六路
新北市,新北市中和區,建康路
新北市,新北市中和區,復興路
新北市,新北市中和區,德光路
新北市,新北市中和區,忠孝街
新北市,新北市中和區,成功路
新北市,新北市中和區,捷運路
新北市,新北市中和區,新民街
新北市,新北市中和區,新生街
新北市,新北市中和區,新福和街
新北市,新北市中和區,新興街
新北市,新北市中和區,明仁街
新北市,新北市中和區,明禮街
新北市,新北市中和區,明義街
新北市,新北市中和區,景安路
新北市,新北市中和區,景平路
新北市,新北市中和區,景德街
新北市,新北市中和區,景新街
新北市,新北市中和區,更生街
新北市,新北市中和區,板南路
新北市,新北市中和區,枋寮街
新北市,新北市中和區,橋和路
新北市,新北市中和區,橋安街
新北市,新北市中和區,民享街
新北市,新北市中和區,民利街
新北市,新北市中和區,民安街
新北市,新北市中和區,民富街
新北市,新北市中和區,民德路
新北市,新北市中和區,民有街
新北市,新北市中和區,民樂路
新北市,新北市中和區,民治街
新北市,新北市中和區,民生街
新北市,新北市中和區,水源路
新北市,新北市中和區,永和路
新北市,新北市中和區,永貞路
新北市,新北市中和區,泰和街
新北市,新北市中和區,漢生東路
新北市,新北市中和區,環中路
新北市,新北市中和區,環河西路
新北市,新北市中和區,福祥路
新北市,新北市中和區,福美路
新北市,新北市中和區,秀峰街
新北市,新北市中和區,秀朗路
新北市,新北市中和區,立人街
新北市,新北市中和區,立德街
新北市,新北市中和區,立業路
新北市,新北市中和區,立言街
新北市,新北市中和區,自強路
新北市,新北市中和區,自治街
新北市,新北市中和區,自立路
新北市,新北市中和區,興南路
新北市,新北市中和區,莊敬路
新北市,新北市中和區,莒光路
新北市,新北市中和區,華安街
新北市,新北市中和區,華新街
新北市,新北市中和區,華福街
新北市,新北市中和區,華順街
新北市,新北市中和區,連勝街
新北市,新北市中和區,連城路
新北市,新北市中和區,錦和路
新北市,新北市永和區,中和路
新北市,新北市永和區,中山路
新北市,新北市永和區,中正路
新北市,新北市永和區,中興街
新北市,新北市永和區,仁愛路
新北市,新北市永和區,保安路
新北市,新北市永和區,保平路
新北市,新北市永和區,保慶街
新北市,新北市永和區,保生路
新北市,新北市永和區,保福路
新北市,新北市永和區,保順路
新北市,新北市永和區,信義路
新北市,新北市永和區,光復街
新北市,新北市永和區,勵行街
新北市,新北市永和區,博愛街
新北市,新北市永和區,厚德街
新北市,新北市永和區,和平街
新北市,新北市永和區,四維街
新北市,新北市永和區,國中路
新北市,新北市永和區,國光路
新北市,新北市永和區,大新街
新北市,新北市永和區,安樂路
新北市,新北市永和區,得和路
新北市,新北市永和區,復興街
新北市,新北市永和區,忠孝街
新北市,新北市永和區,成功路
新北市,新北市永和區,文化路
新北市,新北市永和區,新生路
新北市,新北市永和區,智光街
新北市,新北市永和區,林森路
新北市,新北市永和區,民享街
新北市,新北市永和區,民光街
新北市,新北市永和區,民族街
新北市,新北市永和區,民有街
新北市,新北市永和區,民樂街
新北市,新北市永和區,民權路
新北市,新北市永和區,民治街
新北市,新北市永和區,民生路
新北市,新北市永和區,水源街
新北市,新北市永和區,永亨路
新北市,新北市永和區,永元路
新北市,新北市永和區,永利路
新北市,新北市永和區,永和路
新北市,新北市永和區,永安街
新北市,新北市永和區,永寧街
新北市,新北市永和區,永平路
新北市,新北市永和區,永貞路
新北市,新北市永和區,環河東路
新北市,新北市永和區,環河西路
新北市,新北市永和區,福和路
新北市,新北市永和區,秀安街
新北市,新北市永和區,秀朗路
新北市,新北市永和區,竹林路
新北市,新北市永和區,自強街
新北市,新北市永和區,自由街
新北市,新北市永和區,警光街
新北市,新北市永和區,豫溪街
新北市,新北市永和區,雙和街
新北市,新北市新莊區,三和路
新北市,新北市新莊區,三泰路
新北市,新北市新莊區,中信街
新北市,新北市新莊區,中原東路
新北市,新北市新莊區,中原路
新北市,新北市新莊區,中和街
新北市,新北市新莊區,中央路
新北市,新北市新莊區,中安街
新北市,新北市新莊區,中富街
新北市,新北市新莊區,中平路
新北市,新北市新莊區,中德路
新北市,新北市新莊區,中智街
新北市,新北市新莊區,中榮街
新北市,新北市新莊區,中正路
新北市,新北市新莊區,中泰街
新北市,新北市新莊區,中港一街
新北市,新北市新莊區,中港三街
新北市,新北市新莊區,中港二街
新北市,新北市新莊區,中港路
新北市,新北市新莊區,中環路
新北市,新北市新莊區,中義街
新北市,新北市新莊區,中興街
新北市,新北市新莊區,中華路
新北市,新北市新莊區,中誠街
新北市,新北市新莊區,丹鳳街
新北市,新北市新莊區,五工一路
新北市,新北市新莊區,五工三路
新北市,新北市新莊區,五工二路
新北市,新北市新莊區,五工五路
新北市,新北市新莊區,五工六路
新北市,新北市新莊區,五工路
新北市,新北市新莊區,五權一路
新北市,新北市新莊區,五權三路
新北市,新北市新莊區,五權二路
新北市,新北市新莊區,仁愛街
新北市,新北市新莊區,保安街
新北市,新北市新莊區,信華六街
新北市,新北市新莊區,光華街
新北市,新北市新莊區,八德街
新北市,新北市新莊區,公園一路
新北市,新北市新莊區,公園路
新北市,新北市新莊區,利濟街
新北市,新北市新莊區,化成路
新北市,新北市新莊區,博愛路
新北市,新北市新莊區,和興街
新北市,新北市新莊區,四維路
新北市,新北市新莊區,壽山路
新北市,新北市新莊區,大安路
新北市,新北市新莊區,大觀街
新北市,新北市新莊區,天泉一街
新北市,新北市新莊區,天泉二街
新北市,新北市新莊區,天祥街
新北市,新北市新莊區,富國路
新北市,新北市新莊區,富貴路
新北市,新北市新莊區,幸福東路
新北市,新北市新莊區,幸福路
新北市,新北市新莊區,建中街
新北市,新北市新莊區,建國一路
新北市,新北市新莊區,建國二路
新北市,新北市新莊區,建安街
新北市,新北市新莊區,建福路
新北市,新北市新莊區,建興街
新北市,新北市新莊區,建豐街
新北市,新北市新莊區,後港一路
新北市,新北市新莊區,後港二路
新北市,新北市新莊區,復興路
新北市,新北市新莊區,德豐街
新北市,新北市新莊區,忠孝街
新北市,新北市新莊區,思明街
新北市,新北市新莊區,思源路
新北市,新北市新莊區,成功街
新北市,新北市新莊區,成德街
新北市,新北市新莊區,文藝路
新北市,新北市新莊區,新中街
新北市,新北市新莊區,新北大道
新北市,新北市新莊區,新央街
新北市,新北市新莊區,新崑路
新北市,新北市新莊區,新樹路
新北市,新北市新莊區,新泰路
新北市,新北市新莊區,新知一路
新北市,新北市新莊區,新知五路
新北市,新北市新莊區,新知八路
新北市,新北市新莊區,新知十路
新北市,新北市新莊區,新興街
新北市,新北市新莊區,新莊路
新北市,新北市新莊區,新豐街
新北市,新北市新莊區,昌和街
新北市,新北市新莊區,昌學街
新北市,新北市新莊區,昌平街
新北市,新北市新莊區,昌德街
新北市,新北市新莊區,昌明街
新北市,新北市新莊區,昌智路
新北市,新北市新莊區,昌盛街
新北市,新北市新莊區,昌隆街
新北市,新北市新莊區,明中街
新北市,新北市新莊區,明志路
新北市,新北市新莊區,明智街
新北市,新北市新莊區,景德路
新北市,新北市新莊區,榮華路
新北市,新北市新莊區,樹新路
新北市,新北市新莊區,武前街
新北市,新北市新莊區,民全街
新北市,新北市新莊區,民安東路
新北市,新北市新莊區,民安西路
新北市,新北市新莊區,民安路
新北市,新北市新莊區,民本街
新北市,新北市新莊區,民樂街
新北市,新北市新莊區,民生街
新北市,新北市新莊區,永安街
新北市,新北市新莊區,永寧街
新北市,新北市新莊區,永樂街
新北市,新北市新莊區,泰安街
新北市,新北市新莊區,泰豐街
新北市,新北市新莊區,泰順街
新北市,新北市新莊區,環漢路
新北市,新北市新莊區,瓊林北路
新北市,新北市新莊區,瓊林南路
新北市,新北市新莊區,瓊林路
新北市,新北市新莊區,瓊泰路
新北市,新北市新莊區,碧江街
新北市,新北市新莊區,福前街
新北市,新北市新莊區,福壽街
新北市,新北市新莊區,福德一街
新北市,新北市新莊區,福德三街
新北市,新北市新莊區,福德二街
新北市,新北市新莊區,福慧路
新北市,新北市新莊區,福樂街
新北市,新北市新莊區,福海街
新北市,新北市新莊區,福營路
新北市,新北市新莊區,福美街
新北市,新北市新莊區,立信一街
新北市,新北市新莊區,立信三街
新北市,新北市新莊區,立信五街
新北市,新北市新莊區,義豐街
新北市,新北市新莊區,自信街
新北市,新北市新莊區,自強街
新北市,新北市新莊區,自治街
新北市,新北市新莊區,自由街
新北市,新北市新莊區,自立街
新北市,新北市新莊區,自重街
新北市,新北市新莊區,莊崑路
新北市,新北市新莊區,華興街
新北市,新北市新莊區,萬壽路
新北市,新北市新莊區,萬安街
新北市,新北市新莊區,裕民街
新北市,新北市新莊區,西盛街
新北市,新北市新莊區,豐年街
新北市,新北市新莊區,豐盛一街
